Date,Precipitation,Temperature,Relative_humidity,Air_Pressure,PRW
7/14/1933,0.0001305288606,298.4363,71.65012,83306.945,15.028763
7/15/1933,0.0000006910728416,295.9448,69.997734,83438.62,11.141071
7/16/1933,0.0000000003346498079,294.865,68.34534,83362.77,7.888687
7/17/1933,0.00000002657852782,296.79425,66.69295,83164.266,7.86492
7/18/1933,0.0001036297472,295.68793,70.23559,82951.96,7.234336
7/19/1933,0.0000000001346434214,293.38208,52.778557,82727.2,8.62439
7/20/1933,0.000000817006935,295.47986,57.55034,82800.14,9.561918
7/21/1933,0.0000008929280284,296.08243,59.57846,82966.08,9.874222
7/22/1933,0.000000001518848713,296.44208,61.606586,82935.41,8.225503
7/23/1933,0.0000001710251496,296.72308,61.997448,82989.58,10.000183
7/24/1933,0.000000009365257903,297.55167,77.15854,83003.37,7.387509
7/25/1933,0.00000001293139373,300.84323,61.669975,82549.11,5.2274327
7/26/1933,0,303.2327,54.445427,82875.375,9.246054
7/27/1933,0.000005438973858,303.05035,47.220875,83061.27,9.329872
7/28/1933,0.000009114937711,296.84,78.5238,82743.83,11.587286
7/29/1933,0,296.97794,66.911476,82519.78,12.5095
7/30/1933,0.000003340966487,302.19186,73.15216,82604.53,12.141459
7/31/1933,0.00000001953435635,298.5154,79.39284,83013.02,12.748091
8/1/1933,0.000005177874755,301.4134,74.832756,83328.78,11.977026
8/2/1933,0.00001148321371,301.0801,70.272675,83059.055,11.653297
8/3/1933,0.00001376202454,301.83527,71.11261,82939.06,11.000096
8/4/1933,0.00004893499136,299.9623,83.03843,83245.87,7.4778256
8/5/1933,0.00001892225737,296.22012,67.94769,83251.93,5.668957
8/6/1933,0.00008623634494,297.7128,66.5345,82816.8,4.6538506
8/7/1933,0.000008268154488,292.02982,65.1213,82768.68,5.459968
8/8/1933,0.00000000805707856,291.4292,63.708103,83244.164,5.388885
8/9/1933,0.000000005930417046,291.59753,60.176292,83379.23,8.945222
8/10/1933,0.0000000004449095536,292.00766,61.196114,83352.766,9.53872
8/11/1933,0.0000000004412201715,294.12643,59.94045,83402.42,9.354185
8/12/1933,0.0000002012983344,296.9588,65.94321,83213.11,9.766576
8/13/1933,0.00000006596564361,297.46182,77.39628,83367.42,11.035302
8/14/1933,0.00001231294937,298.8518,86.40341,83415.34,13.298715
8/15/1933,0.0005617876304,300.21454,85.36695,83480.47,13.063981
8/16/1933,0.00006350080366,299.35257,84.33049,83394.805,13.966376
8/17/1933,0.00001686057294,294.73294,83.29403,83326.41,12.598231
8/18/1933,0.000008437744327,294.11316,89.85829,83302.61,12.929334
8/19/1933,0.0000006268241464,294.79703,75.57426,83407.16,13.2865
8/20/1933,0.0000005000960641,296.4651,79.184944,83404.5,9.855748
8/21/1933,0.000001902043437,297.6854,83.72473,83342.6,11.001638
8/22/1933,0.000001091673425,297.69818,86.94073,83420.766,12.268067
8/23/1933,0.000001355742597,300.023,78.1905,83282.64,8.98241
8/24/1933,0.000002087521352,301.48132,70.00196,83029.23,7.334254
8/25/1933,0.00000959058616,301.72833,72.74626,83071.664,9.719988
8/26/1933,0.00005273189163,299.42056,82.26251,83301.84,14.783889
8/27/1933,0.0000006664984653,295.91797,83.13214,83672.83,17.081495
8/28/1933,0.0000676357231,298.62985,73.30521,83894.07,13.947346
8/29/1933,0.000000006761622817,295.10812,63.478264,83727.99,12.726367
8/30/1933,0.00000001960548701,294.0964,50.575626,83617.03,10.988257
8/31/1933,0.00000004701655243,295.57562,68.33297,83545.72,7.484403
9/1/1933,0.0000003915565969,296.77094,72.732605,83618.37,6.27444
9/2/1933,0.000000002810563116,295.91547,75.862785,83590.72,6.416095
9/3/1933,0.000245356845,297.29767,88.67624,83688.96,9.915084
9/4/1933,0.0005001504906,296.31308,86.416794,83506.125,7.2807994
9/5/1933,0.0002305072994,294.93762,84.15735,83476.44,6.549478
9/6/1933,0.000002507178124,294.35803,81.8979,83461.05,9.500286
9/7/1933,0.00001808185334,296.94794,79.63846,83592.87,8.458184
9/8/1933,0.0001027569742,296.81024,77.37901,83653.4,12.546479
9/9/1933,0.00001966991113,297.1783,85.64116,83398.93,11.229263
9/10/1933,0.0000001374032195,298.02847,77.36762,83473.516,11.758419
9/11/1933,0.000013896567,296.60736,69.094086,83824.01,10.971873
9/12/1933,0,294.33618,60.820545,83691.92,9.285852
9/13/1933,0,297.0291,73.88395,83361.875,10.045801
9/14/1933,0.0000000009879315144,299.87787,71.127945,83355.47,10.623305
9/15/1933,0.000000001259827687,300.0987,69.98756,83815.04,6.436342
9/16/1933,0.00002263484021,298.87842,69.41176,84090.945,5.324606
9/17/1933,0.00005781895015,292.0052,68.83596,83780.766,5.90835
9/18/1933,0.000000002726896264,289.12048,50.932087,83594.01,6.4855466
9/19/1933,0,290.32343,43.127354,83566.57,8.784672
9/20/1933,0.0000000001334461569,292.5066,51.895588,83751.59,8.61807
9/21/1933,0.00000003791000935,293.74246,57.77894,83710.28,7.066327
9/22/1933,0.000000003700013851,295.19687,62.989193,83471.63,6.9447374
9/23/1933,0.00002116200267,295.6407,67.957565,83761.68,7.4596853
9/24/1933,0.00004045301102,294.04276,72.92594,83699.305,6.3093133
9/25/1933,0.000007299669051,292.41202,77.89432,83343.375,4.0069513
9/26/1933,0.00001498607799,293.22125,72.14791,83706.734,7.448249
9/27/1933,0.000001566507876,293.39972,78.545654,84473.41,6.264245
9/28/1933,0.00001317197894,294.08246,80.0266,84493.04,3.2758694
9/29/1933,0.00003009489228,296.33832,87.765724,84039.97,3.9190233
9/30/1933,0.0002951104834,297.6819,85.273605,83755.5,4.3612247
10/1/1933,0.0000004499811155,294.9679,82.781494,84020.695,4.6329226
10/2/1933,0.0000005559923011,294.92444,80.289375,83996.02,4.5338397
10/3/1933,0.000000003118298064,296.80438,85.07453,83599.5,3.6100752
10/4/1933,0.000008216890819,296.57172,84.31384,83778.18,7.889273
10/5/1933,0.000027479653,295.95102,87.818665,84548.19,4.001305
10/6/1933,0.00004262174116,295.5638,84.15212,84136.125,2.3062758
10/7/1933,0.00001340846302,295.10413,90.18563,84035.02,2.813312
10/8/1933,0.000001208468007,295.43472,81.39301,84137.555,3.6055849
10/9/1933,0.00009525746282,295.18607,92.12678,84046.125,4.3350697
10/10/1933,0.00005084868098,292.13934,81.177444,83928.305,5.4877324
10/11/1933,0.000000003790557646,284.5955,70.22811,83685.88,9.40063
10/12/1933,0.00001329348197,285.5445,71.66766,83554.12,10.293503
10/13/1933,0.0002373092866,286.86026,67.70134,83709.375,12.089673
10/14/1933,0.0001634118817,287.33112,63.735023,83943.73,11.899646
10/15/1933,0.0000001855405003,282.14087,59.768703,84043.99,7.7169905
10/16/1933,0.000003696144404,282.06668,55.802383,83974.09,9.589335
10/17/1933,0.0000000004631748041,282.29077,43.705738,83899.88,11.093985
10/18/1933,0.000000009455187744,280.8754,49.67254,83922.05,10.639197
10/19/1933,0.000002010514663,282.27716,60.651962,84166.72,9.432279
10/20/1933,0.00000002627307438,283.82812,68.578026,84513.09,7.3336663
10/21/1933,0.000000440965465,286.7508,74.895065,84569.13,6.184646
10/22/1933,0.0004520739312,290.81555,66.90461,84254.18,4.759233
10/23/1933,0.00004140585224,283.25095,58.91415,83846.01,4.433117
10/24/1933,0.000000001192042798,278.11487,50.923695,83867.125,5.511553
10/25/1933,0.000005344908459,279.19934,71.29086,84025.08,5.168366
10/26/1933,0.0000001172799884,282.08173,73.551895,84132.586,5.7457504
10/27/1933,0.0000007295898854,283.07782,69.18484,84283.88,4.862131
10/28/1933,0.0000003107687405,278.53436,64.81778,84285.695,4.754148
10/29/1933,0.0000000004894245564,278.07797,52.27444,84331.75,3.8957708
10/30/1933,0.00000111310942,279.6203,37.8907,84115.93,2.844236
10/31/1933,0,285.32257,53.472816,83999.89,3.0289187
11/1/1933,0,287.964,54.643005,84221.516,3.0947995
11/2/1933,0,288.4317,58.36178,84407.305,3.9704719
11/3/1933,0.000000634483456,289.57538,80.18743,84397.24,2.4185772
11/4/1933,0.00001891889406,290.08743,87.656044,84337.49,3.234185
11/5/1933,0.00004536453707,291.8946,85.1282,84269.06,3.0149932
11/6/1933,0.0001803351188,290.29343,82.60035,84271.36,2.4879653
11/7/1933,0.0001283497259,282.2013,80.07251,84532.195,1.572017
11/8/1933,0.000001017343834,279.27515,77.54466,84677.36,1.7413912
11/9/1933,0.000002743176083,282.54733,75.016815,84845.555,1.7082604
11/10/1933,0.00000002608272709,280.51532,72.48897,84727.56,1.8279799
11/11/1933,0.00000004360207484,277.72363,57.060886,84530.61,2.4276807
11/12/1933,0.0000000005884167043,276.71808,64.45621,84296.07,2.7951918
11/13/1933,0.0000000002214023131,275.41934,71.851524,83838.375,7.7182283
11/14/1933,0.000003641491276,276.35516,79.24684,84282.22,5.721503
11/15/1933,0.0003638267226,283.77615,72.99403,84433.23,4.5860987
11/16/1933,0.0000005762053092,279.68008,66.74123,84765.6,2.769015
11/17/1933,0.000004760390311,279.04367,60.488422,84665.48,1.9286253
11/18/1933,0.000006985164873,277.70767,54.23562,84329.24,1.0921122
11/19/1933,0.00000001801322824,277.058,47.98281,84226.09,1.2809495
11/20/1933,0.0003750949691,278.54852,59.594944,84088.87,2.206852
11/21/1933,0.00004112962051,280.03195,71.20708,84089.32,4.8403482
11/22/1933,0.0000002463452802,278.7887,82.81921,84117.125,5.388531
11/23/1933,0.000002146513452,282.04645,71.24781,84139.45,5.5879064
11/24/1933,0.000000130836753,276.69012,59.67641,83926.48,9.94518
11/25/1933,0.0000000402186231,275.80933,48.105015,83961.56,8.1964445
11/26/1933,0.0000003387286256,273.36267,54.465534,84394.234,6.201176
11/27/1933,0.00002386809683,273.38733,67.54784,84366.06,6.398234
11/28/1933,0.000007357949471,273.1845,71.08524,84465.42,4.5872226
11/29/1933,0.00001179992432,277.62308,78.81791,84295.12,3.358761
11/30/1933,0.000138650983,284.22864,86.30646,84189.836,5.802374
12/1/1933,0.00006057345672,279.42044,77.9122,84105.15,5.349009
12/2/1933,0.000000001109060288,276.32587,69.51794,84342.64,5.9732676
12/3/1933,0.00000009762823083,277.16907,66.118904,84032.54,4.004237
12/4/1933,0.00000105675565,279.172,86.59631,83967.18,7.729239
12/5/1933,0.0002377721103,287.19916,82.56262,84028.8,13.042102
12/6/1933,0,279.6015,78.52893,83645.836,14.096321
12/7/1933,0.000000001200509803,277.50735,74.49524,83387.875,12.802482
12/8/1933,0.000000001380860204,276.44815,72.094604,83740.46,13.345731
12/9/1933,0.000000001701791708,275.51157,69.82026,83597.9,12.751444
12/10/1933,0,277.3838,63.654934,83595.39,12.116258
12/11/1933,0.000000006602085101,275.45718,53.382042,83956.21,8.416315
12/12/1933,0.00002165414662,283.17978,51.688087,83965.336,5.145795
12/13/1933,0.0002910243638,286.65298,49.994133,83862.195,4.080568
12/14/1933,0.0000002201051217,275.4746,48.30018,83722.09,4.3672013
12/15/1933,0.0000002225788194,273.3477,46.606224,83430.586,5.284047
12/16/1933,0.000003027229923,271.60776,56.484062,83135.66,7.2802386
12/17/1933,0.0003192874137,279.43533,56.643394,83546.63,8.51721
12/18/1933,0.000000001808920902,276.30746,56.802727,83790.695,7.111799
12/19/1933,0.0001681528665,281.35428,56.96206,83721.586,5.1659274
12/20/1933,0.0000006546648592,276.48526,57.12139,83525.125,5.383739
12/21/1933,0.00000004762918238,273.0114,57.28072,83286.695,6.484352
12/22/1933,0.000000163097269,268.28705,57.440052,83310.805,7.002085
12/23/1933,0.0000004592460243,269.26715,57.599384,83404.73,7.239629
12/24/1933,0.000002844481969,271.48624,57.758717,83337.77,7.977893
12/25/1933,0.0001233759394,273.91086,73.75396,83675.51,7.040131
12/26/1933,0.00002371866867,268.31406,71.31819,83890.78,6.1720433
12/27/1933,0.0000000003755755984,266.13596,68.88243,83905.91,5.3594685
12/28/1933,0.00005288579996,275.4286,64.456215,83440.76,4.057847
12/29/1933,0.000002466582828,272.71158,60.029995,83524.93,9.146345
12/30/1933,0,267.95328,55.603775,83953.71,7.550207
12/31/1933,0.00002843155926,277.34637,54.842457,83807.555,4.8478527
1/1/1934,0.00001071304087,277.7123,54.081135,83597.61,4.3537426
1/2/1934,0.0000000132416913,269.3559,53.319817,83763.74,5.152074
1/3/1934,0.000007167868716,275.732,52.5585,84146.5,3.7871165
1/4/1934,0.000003090966629,275.0477,51.79718,83978.43,3.4038537
1/5/1934,0.0000002467376135,274.8935,51.03586,83888.8,3.8629394
1/6/1934,0,268.6362,50.27454,83763.53,5.320642
1/7/1934,0.00000002228502538,271.77466,55.995964,83629.29,5.7146907
1/8/1934,0.0000001568834733,272.68192,72.136,83406.375,7.3951797
1/9/1934,0.0000008220144423,271.03006,59.146336,84216.62,3.4039404
1/10/1934,0.000002503885071,275.31332,59.6437,84706.09,2.44442
1/11/1934,0.0000003993376936,271.90738,60.141064,84734.82,2.3219225
1/12/1934,0.0000006420995646,277.07077,65.42249,84665.77,4.2190795
1/13/1934,0.0002488511673,276.24646,66.24342,84754.66,4.590101
1/14/1934,0.00008089435141,269.19742,67.064354,84575.336,4.6771
1/15/1934,0.000000008490863124,262.95844,67.885284,84217.625,4.4354405
1/16/1934,0.000006373188626,265.70712,76.86507,84232.31,3.4057336
1/17/1934,0.00001192815307,277.53815,86.42641,84232.35,2.7033525
1/18/1934,0.00004035648089,275.09705,74.71379,84084.34,1.8893459
1/19/1934,0.0000009005423749,267.92184,63.001175,84031.81,0.9718789
1/20/1934,0.0000000008457110012,261.28952,81.292854,83659.17,0.86280936
1/21/1934,0.0000001002579495,270.52264,82.53565,83894.26,1.6812443
1/22/1934,0.00000007484378983,268.98782,87.54221,83884.664,1.9327193
1/23/1934,0.000011387835,281.11914,89.41043,83817.06,1.9809697
1/24/1934,0.0001767791982,277.69788,63.847725,83696.74,2.5259073
1/25/1934,0,268.34323,38.285015,83521.53,2.371301
1/26/1934,0.0000000002016841971,265.6392,50.759583,83554.46,1.5588565
1/27/1934,0.00008275856817,274.6349,78.5097,83438.01,2.9073956
1/28/1934,0.0001546205021,279.9838,94.83837,83420.94,6.218935
1/29/1934,0.00000004277599075,274.9336,84.04747,83056.68,7.024847
1/30/1934,0.00000007464135621,273.6832,77.3053,83220.56,8.592483
1/31/1934,0.00003136086161,275.64905,70.56313,83268.5,6.7000012
2/1/1934,0.0000004050584721,274.73138,63.82096,83164.766,5.629887
2/2/1934,0.0000003256921843,273.40634,57.078793,82908.375,5.0900936
2/3/1934,0.000009606486856,275.2881,76.68533,82545.27,5.7626047
2/4/1934,0.0004435076553,283.25687,75.05353,82938.01,4.7645497
2/5/1934,0.00000002812194921,275.40027,73.421715,82851.86,4.115752
2/6/1934,0.000000007309634675,272.27383,71.7899,83116.41,2.9319344
2/7/1934,0.00001008663912,272.79626,70.1581,83412.16,4.0574822
2/8/1934,0.0000001870845665,268.78766,68.52629,83393.48,4.408308
2/9/1934,0.00002076501914,272.4497,66.89448,84255.83,3.2181852
2/10/1934,0.0000004055193017,273.48553,65.262665,84544.24,2.1482933
2/11/1934,0.00000001306345077,269.5934,63.63086,84162.17,3.1264849
2/12/1934,0.00000003359551215,273.18607,62.47333,83781.26,1.8201978
2/13/1934,0.00005933357897,278.7091,61.49013,84161.51,2.6654515
2/14/1934,0.00002549961027,276.42825,60.506927,84191.06,2.8365464
2/15/1934,0.0000008808993925,274.5725,59.523727,83853.1,3.6570556
2/16/1934,0.000001371858048,276.1536,58.540527,83680.8,2.8851917
2/17/1934,0.000005556905762,284.41937,86.762634,83451.81,2.813931
2/18/1934,0.0002183471224,287.31885,94.167305,83428.21,3.2335353
2/19/1934,0.00007117945643,281.4807,68.80531,83357.28,2.5246258
2/20/1934,0.0000000443423076,272.40103,43.443325,83479.375,3.036284
2/21/1934,0.000001298564939,276.30096,50.969395,83750.38,3.9985197
2/22/1934,0.0000002017235232,279.3977,49.055733,83521.1,3.2721574
2/23/1934,0.0000004615311013,273.42096,57.562794,82979.4,3.606185
2/24/1934,0.00000001926404281,270.56842,64.992714,82662.17,7.1948357
2/25/1934,0.0000001089090986,274.93253,59.43531,82950.28,8.206831
2/26/1934,0.00009813498036,273.96292,74.23302,83048.57,6.8916087
2/27/1934,0.0001712438825,282.03775,96.786385,83212.08,5.4173737
2/28/1934,0.0004028137773,277.62073,90.19457,83462.37,4.3618064
3/1/1934,0.0001949382713,282.4956,97.014015,83261.586,4.4291644
3/2/1934,0.00004779865776,280.4892,65.66997,83359.555,2.412592
3/3/1934,0.0000360824597,274.82114,56.92793,83649.51,1.7877475
3/4/1934,0.0001305734622,274.60114,75.29599,83455.72,2.297749
3/5/1934,0.000103561455,275.17444,65.11057,83089.016,3.0507116
3/6/1934,0.00000003560990791,271.55322,54.92516,82836.836,5.4487233
3/7/1934,0.000000000401200323,269.6306,56.272392,82896.305,8.718189
3/8/1934,0.00000001312679476,271.93958,54.658207,82849.99,7.4489202
3/9/1934,0.00002412682625,274.1222,57.382786,83170.71,8.4484215
3/10/1934,0.0005092564388,275.78662,59.335236,83402.305,5.4234395
3/11/1934,0.00000006825194276,273.27188,61.28769,83550.97,3.5508964
3/12/1934,0.00004106355846,277.6483,67.92486,83756.7,2.7715878
3/13/1934,0.00005786232941,280.7645,59.439823,83613.97,1.9213109
3/14/1934,0.0001055728935,277.7128,50.95479,83830.195,1.5583572
3/15/1934,0.00000008742165392,270.85526,42.469753,82806.34,2.5095932
3/16/1934,0.0000828119737,275.33115,62.011677,82698.586,4.1014314
3/17/1934,0.0001277862175,283.34204,65.39361,82930.16,6.468502
3/18/1934,0.00001365826938,279.53256,68.77554,82418.18,8.215736
3/19/1934,0.000009497947758,276.181,72.15748,82629.73,11.083174
3/20/1934,0,276.31177,54.426144,83389.055,8.424349
3/21/1934,0.00000317700983,275.69586,50.06369,83796.98,6.9013515
3/22/1934,0.00007920454664,281.3339,53.999184,83615.734,8.0674
3/23/1934,0.000004430239642,275.61783,57.93468,83735.68,9.145133
3/24/1934,0.00003686856508,277.73923,88.48502,83343.16,9.733834
3/25/1934,0.00004653535507,288.2049,77.643814,83274.734,10.1792755
3/26/1934,0.0000969564644,288.2037,66.802605,83533.55,8.260888
3/27/1934,0.00000001348639955,280.45352,55.9614,82908.234,10.824214
3/28/1934,0.00003915400885,286.0252,45.120193,83033.97,8.025102
3/29/1934,0.00000001654143489,276.33945,34.278984,83110.72,5.469939
3/30/1934,0.000006683233551,277.47186,49.955555,83328.99,4.7712026
3/31/1934,0.0001960032387,289.04633,48.299324,82815.86,8.911786
4/1/1934,0.0001146294235,287.72528,46.643093,83507.84,9.1772
4/2/1934,0.000008652442375,279.9348,44.986862,83669.6,6.699022
4/3/1934,0,277.15475,43.330635,83107.44,8.407463
4/4/1934,0.00002742700599,283.59326,41.674404,83595.96,9.100182
4/5/1934,0.000000432114831,283.65277,40.018173,83723.59,7.5359426
4/6/1934,0.0000001917982786,274.97134,38.361942,83805.62,5.214179
4/7/1934,0.00000266484426,276.02643,34.41349,83807.516,4.2663207
4/8/1934,0.0003033886314,282.29486,40.23181,83389.305,3.663015
4/9/1934,0.00001252775019,278.26678,46.050133,82917.375,10.759689
4/10/1934,0.00000318195157,276.8005,51.868454,83415.414,12.279705
4/11/1934,0.00001478646118,277.49173,57.686775,83441.38,12.39098
4/12/1934,0.000002787155609,278.55627,63.505096,83367.45,11.553185
4/13/1934,0.00000002570900648,279.51785,72.28376,83315.914,12.988085
4/14/1934,0.000002847290261,281.19168,81.062416,83541.07,12.261599
4/15/1934,0.000001320375986,280.6301,89.84108,83747.266,10.370233
4/16/1934,0.00054555526,283.7793,83.3584,83730.12,8.052792
4/17/1934,0.000001868066761,282.06897,76.87572,83939.78,15.561658
4/18/1934,0.000002847091082,281.93237,70.39304,83831.7,18.47764
4/19/1934,0.0000003560833193,283.84494,63.910362,83234.96,19.973179
4/20/1934,0.000002430644827,282.22955,81.97591,83122.96,17.031422
4/21/1934,0.0000002792021405,282.38614,92.7168,83258.68,12.112548
4/22/1934,0.00000005459994057,283.6295,90.601585,83255.25,9.711841
4/23/1934,0.0000009237637073,282.46213,71.23015,83519.984,7.080314
4/24/1934,0.0002580468426,283.61096,82.93032,83586.33,9.313719
4/25/1934,0.00009806441813,289.14395,73.544586,83637.62,8.581077
4/26/1934,0.00004274411913,283.78326,64.15886,83582.59,7.1979566
4/27/1934,0.0000003022522606,281.94104,53.014233,83254.664,7.1080313
4/28/1934,0.000005623671314,286.39084,78.076645,82973.02,8.267863
4/29/1934,0.0000206337354,291.10727,66.93436,83121.75,5.7024436
4/30/1934,0.0001481405052,284.85175,55.79207,82932.836,9.375706
5/1/1934,0.0000008287740911,281.34317,44.64978,82914.43,16.168823
5/2/1934,0.0004813541018,287.0178,44.545734,83239.09,16.48355
5/3/1934,0.00002175147347,282.0426,44.441692,83406.484,14.935993
5/4/1934,0.0000000001733805044,281.34644,44.337646,83445.664,12.225169
5/5/1934,0.000009608930668,283.44202,44.2336,83524.05,6.1870747
5/6/1934,0.00001556714051,280.4417,44.12956,83294.48,6.8354864
5/7/1934,0.000009438414963,282.7503,44.025513,83184.41,11.061897
5/8/1934,0.000004712590908,284.08585,43.921467,83370.14,8.838965
5/9/1934,0.000002168314268,281.66064,43.817425,83506.98,7.7464533
5/10/1934,0,282.35788,43.71338,83739.47,4.39332
5/11/1934,0.00000000749110729,282.84497,43.609333,83600.68,6.4198437
5/12/1934,0.0000000003501770818,283.8677,43.50529,83275.86,6.903424
5/13/1934,0,285.2684,43.401245,83314.75,7.897555
5/14/1934,0.0001084523319,287.02493,63.22804,83324.97,10.379569
5/15/1934,0.0002000445384,291.51703,60.037262,83247.76,16.902435
5/16/1934,0.00003907024075,285.44324,56.846485,83546.28,21.803112
5/17/1934,0.000003272942195,282.43768,53.65571,83682.05,16.159952
5/18/1934,0.000001953601213,287.41098,50.46493,83975.82,10.067215
5/19/1934,0.000002276143732,290.99548,47.78702,84160.88,5.0034003
5/20/1934,0.00005025866994,292.15506,45.10911,83595.83,5.1874194
5/21/1934,0.0002349992574,288.74084,42.4312,83291.76,6.416088
5/22/1934,0.000002032975772,288.22177,39.75329,83158.664,7.2024746
5/23/1934,0.000001827579808,288.23633,37.07538,83016.87,8.500461
5/24/1934,0.0000008014177979,289.2942,54.44112,83406.78,6.789443
5/25/1934,0.000000004208893234,288.11182,49.58405,83862.37,7.9523363
5/26/1934,0.000000008191402223,284.58395,44.72698,83452.81,8.845657
5/27/1934,0.00000002014418676,285.80606,38.808136,83609.19,5.3453803
5/28/1934,0.000003074887218,289.0283,37.841923,83480.836,9.2700815
5/29/1934,0.000005413261079,292.71518,57.648857,83284.72,10.468107
5/30/1934,0.0001823126804,293.32614,58.542988,83352.74,15.407845
5/31/1934,0.000000001283302464,290.28888,59.43712,83604.664,10.309987
6/1/1934,0,288.7521,45.756718,83861.42,3.8037798
6/2/1934,0.00005625402991,289.52875,81.964554,83597.36,5.2110233
6/3/1934,0.0001169810785,293.79443,68.30232,83571.2,6.8974266
6/4/1934,0.000000001778796554,286.98007,54.6401,83372.52,7.3156877
6/5/1934,0.00000004971889211,288.55685,40.97787,83300.17,8.04419
6/6/1934,0.000016721051,291.92255,65.64052,83040.09,12.713935
6/7/1934,0.00008155481919,286.25296,60.78318,82976.53,15.085436
6/8/1934,0.0004046881513,291.53522,60.595757,83224.39,19.76191
6/9/1934,0.0000004955286386,290.50693,60.408337,83650.81,18.787636
6/10/1934,0.00000007385864365,291.912,60.220917,83585.14,16.62504
6/11/1934,0.00000008378983551,295.6967,60.033493,83369.35,18.28723
6/12/1934,0.0001388981473,295.49884,59.84607,83192.3,20.059168
6/13/1934,0.00007487641415,291.0318,59.65865,83184.555,12.958485
6/14/1934,0,289.1592,49.828594,83197.03,8.295025
6/15/1934,0.00003136054147,291.21487,80.46004,83245.9,9.624713
6/16/1934,0.00006743944687,295.55463,73.48568,83147.02,10.5056715
6/17/1934,0.000008687571608,295.1771,66.51132,83020.36,15.7083
6/18/1934,0.000005479406354,290.4231,59.536964,83003.37,18.03766
6/19/1934,0,291.43988,55.45422,83148.1,18.55958
6/20/1934,0,295.20807,55.427086,83087.59,13.00534
6/21/1934,0.0000000001614965384,295.7526,55.399952,82956.63,17.063797
6/22/1934,0.00002525343007,294.66904,55.37282,83197.09,15.090987
6/23/1934,0.00001955568223,297.02032,55.345688,83343.414,11.061467
6/24/1934,0.000000004974819223,294.57104,55.318554,83188.484,11.665724
6/25/1934,0.000008850648555,295.78134,55.29142,83185.89,17.411907
6/26/1934,0.00005548028639,297.20255,55.264286,83210.54,16.847818
6/27/1934,0.00003319364259,297.30466,55.237152,83023.016,17.192081
6/28/1934,0.00004252280632,297.6051,55.210022,82850.945,16.183327
6/29/1934,0.000009327118278,296.7123,55.182888,82758.91,14.284539
6/30/1934,0.00003619520066,295.67792,55.155754,82947.14,15.02125
7/1/1934,0.000000009708553073,292.82925,55.12862,83174.71,15.630188
7/2/1934,0.00001877372961,298.10986,55.101486,83256.01,10.985312
7/3/1934,0.000002495826948,298.07312,55.074352,82908.58,10.269587
7/4/1934,0.0000008206275766,294.06558,55.047222,82789.164,14.456791
7/5/1934,0.000000001118812598,295.284,55.02009,83267.805,12.996102
7/6/1934,0.00000005450244345,296.8553,54.992954,83362.73,9.836404
7/7/1934,0,295.10547,46.21702,83644.42,9.048948
7/8/1934,0.000002153440846,297.0909,72.57591,83535.89,8.885017
7/9/1934,0.00003595719681,298.84808,72.18903,83366.11,12.616822
7/10/1934,0.00001461112151,299.13034,57.54668,83125.17,16.748632
7/11/1934,0.0001102594833,298.64914,66.75022,82954.7,16.97046
7/12/1934,0.00006473036774,297.34055,75.953766,82923.71,15.498675
7/13/1934,0.00001251067533,293.83636,85.15731,83146.33,19.34316
7/14/1934,0.0000008002177196,293.72812,79.29068,83418.09,20.27804
7/15/1934,0.000003230543143,294.80942,76.13222,83334.49,21.072943
7/16/1934,0.0001027161416,295.84903,86.71419,83240.3,17.498095
7/17/1934,0.0001798675512,297.1585,85.57116,83202.4,12.092207
7/18/1934,0.00003864519749,298.15848,84.42813,83025.99,7.6837835
7/19/1934,0.00005373727981,298.36203,83.285095,82865.99,4.787243
7/20/1934,0.00006190980639,297.9206,82.14207,82789.086,5.3706374
7/21/1934,0.00002344011955,299.0324,80.99904,82646.39,7.334038
7/22/1934,0.0000570765078,299.5572,79.85601,82902.7,9.082937
7/23/1934,0.00000116998774,300.927,74.41826,83047.125,13.522429
7/24/1934,0.000001903698717,301.2679,73.74896,82930.51,9.558956
7/25/1934,0.00002723632679,300.6947,73.454994,82703.57,8.820829
7/26/1934,0.00000005635389755,298.49045,73.16102,83131.125,8.917465
7/27/1934,0.00003265357736,295.74075,72.86705,83199.95,8.574419
7/28/1934,0.0000001980107527,295.86887,72.57308,83267.945,12.705474
7/29/1934,0.0000151414597,299.8641,72.279106,83438.47,10.893053
7/30/1934,0.00002854366357,297.9798,71.98514,83409.04,9.41062
7/31/1934,0.00001029365376,299.6455,71.69117,83600.76,8.719813
8/1/1934,0.00008135156531,300.59888,71.3972,83323.71,8.507363
8/2/1934,0.000023548022,297.84296,71.103226,83096.13,8.868527
8/3/1934,0.00003083882984,297.37418,70.80926,83166.4,13.234065
8/4/1934,0.000000998261271,297.3783,70.51529,83458.125,9.029898
8/5/1934,0.000003366367309,297.9035,70.22131,83325.28,6.8308454
8/6/1934,0.00001801924191,297.98544,69.927345,83063.26,8.869936
8/7/1934,0.00001317003262,299.11646,69.63338,83091.07,13.526004
8/8/1934,0.000050048704,297.4616,69.3394,83190.05,16.505293
8/9/1934,0.000002230230848,297.1304,69.04543,83252.68,16.192913
8/10/1934,0.0000000005215493593,296.34186,59.969864,83274.914,14.337866
8/11/1934,0.000000003008628013,295.7949,63.41088,83464.12,9.151225
8/12/1934,0.000005816624707,298.99158,66.62105,83520.61,11.511111
